ml_run,feature_set,bio_age_model,n_subjects,subject_gap_mae,subject_gain,subject_closer_to_bio_rate,subject_id
run_20260401_175400_ta_healthy_nested_cv_random_forest,supplement_ei_texture_morphology,ridge,873,5.0055586307251785,4.855334878247711,0.7331042382588774,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,bio_age_ei,ridge,873,5.012543803554832,5.326053714581861,0.7525773195876289,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,supplement_ei_partition,ridge,873,5.034625358594019,4.43372112861484,0.7147766323024055,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,supplement_partition_texture,ridge,873,5.073351203760863,4.230825313994005,0.702176403207331,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_ei_whole_first_order,ridge,873,5.074380163202755,5.264217354933938,0.7525773195876289,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_lbp_only,ridge,873,5.076253922294735,5.2623435958419575,0.7548682703321878,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_ei_whole_first_order,ridge,873,5.080389184825021,3.731010223346038,0.6792668957617412,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,supplement_whole_first_order,ridge,873,5.08589867405676,5.333963926172335,0.7583046964490263,SUMMARY_ONLY
run_20260401_175400_ta_healthy_nested_cv_random_forest,supplement_partition_width,ridge,873,5.088057827018562,4.772835681954327,0.697594501718213,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,supplement_ei_texture_morphology,ridge,873,5.092437004193574,5.327425596035521,0.7548682703321878,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,bio_age_full_image_upper_bound,ridge,873,5.101050290326517,5.318812309902578,0.7537227949599083,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,supplement_whole_first_order,ridge,873,5.102871191244476,4.129558686571484,0.7147766323024055,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,supplement_ei_morphology,ridge,873,5.116474753099044,4.351871734109815,0.6941580756013745,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,supplement_whole_first_order,ridge,873,5.118460139235291,4.089967142169826,0.702176403207331,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,bio_age_ei,ridge,873,5.127050206418341,4.177126311336528,0.6827033218785796,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,bio_age_full_image_upper_bound,ridge,873,5.131928128856795,5.206669389279898,0.7514318442153494,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,supplement_ei_morphology,ridge,873,5.144804944707133,4.545721019401306,0.6964490263459335,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,supplement_ei_partition,ridge,873,5.153712291476379,4.553544027729424,0.711340206185567,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,supplement_ei_partition,ridge,873,5.157597962513475,4.532928001594963,0.7056128293241696,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_whole_first_order,ridge,873,5.159933243249872,3.651466164921188,0.6746849942726232,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,supplement_ei_morphology,ridge,873,5.161082943426383,4.54617337577942,0.697594501718213,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_ei_whole_first_order,ridge,873,5.164236374001858,3.698203068533461,0.6666666666666666,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_ei_texture_morphology,ridge,873,5.167545038761688,5.171052479375005,0.738831615120275,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,supplement_ei_partition,ridge,873,5.17758479863325,4.091324326987216,0.7273768613974799,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,supplement_partition_texture,ridge,873,5.226816973397417,5.193045626831678,0.7502863688430699,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,bio_age_ei,ridge,873,5.233136309999372,4.071040207755496,0.6758304696449027,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,supplement_partition_texture,ridge,873,5.235811593953091,3.9590958707280848,0.6827033218785796,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_whole_first_order,ridge,873,5.241771004166603,3.620668438368716,0.6620847651775487,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_texture_metadata,ridge,873,5.256713625602669,3.934946607310658,0.697594501718213,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,bio_age_ei,ridge,873,5.275890175664608,3.919017289016568,0.6643757159221076,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_ei_morphology,ridge,873,5.281072425749506,3.530326982421553,0.6620847651775487,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_whole_first_order,ridge,873,5.281298693681993,5.0572988244547,0.7445589919816724,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,supplement_partition_width,ridge,873,5.288831930037189,5.131030670191906,0.7560137457044673,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,supplement_partition_texture,ridge,873,5.289454763771482,4.178891723437377,0.7033218785796106,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,supplement_ei_partition,ridge,873,5.290500350203433,3.941929527612527,0.7079037800687286,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_ei_partition,ridge,873,5.29216239088471,3.5192370172863496,0.6804123711340206,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,supplement_ei_partition,ridge,873,5.302272782057988,3.906154499347129,0.699885452462772,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,supplement_glcm_only,ridge,873,5.313994056351726,5.105868543877369,0.7663230240549829,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,bio_age_ei_metadata,ridge,873,5.33024104931142,3.4811583588596395,0.6529209621993127,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_partition_texture,ridge,873,5.357756216936787,4.980841301199906,0.7445589919816724,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,supplement_partition_texture,ridge,873,5.374977131707799,4.332279187498004,0.695303550973654,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_glcm_only,ridge,873,5.375300301898742,4.963297216237951,0.7709049255441008,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,supplement_partition_texture,ridge,873,5.3761240129636825,4.314401951144756,0.6884306987399771,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_ei_partition,ridge,873,5.382298441029121,3.480141001506197,0.6838487972508591,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_ei_morphology,ridge,873,5.382775718195191,3.479663724340128,0.6563573883161512,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,supplement_partition_depth,ridge,873,5.391490891612612,5.028371708616483,0.736540664375716,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,bio_age_ei,ridge,873,5.417076958148441,3.777830506532735,0.6563573883161512,SUMMARY_ONLY
run_20260401_175400_ta_healthy_nested_cv_random_forest,bio_age_full_image_upper_bound,ridge,873,5.42735582531928,4.43353768365361,0.7239404352806414,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,bio_age_ei_metadata,ridge,873,5.429310899952045,3.4331285425832734,0.6563573883161512,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,bio_age_ei,ridge,873,5.46387029330669,4.226655670801748,0.6884306987399771,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_ei_texture_morphology,ridge,873,5.465011521381539,3.7266487115317872,0.6781214203894617,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,supplement_partition_texture,ridge,873,5.471836367852752,3.7970727577677135,0.697594501718213,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,bio_age_ei,ridge,873,5.4750218659270375,4.232234453278765,0.6895761741122566,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,supplement_partition_depth,ridge,873,5.493100299502877,3.811076218251992,0.6884306987399771,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_partition_texture,ridge,873,5.496689059722323,3.3147103484487364,0.6643757159221076,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_partition_width,ridge,873,5.499164717210393,4.8394328009263,0.7342497136311569,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,bio_age_ei,ridge,873,5.500869308068562,3.967477179140297,0.6895761741122566,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_full_image_upper_bound,ridge,873,5.502977379483089,3.6886828534302376,0.695303550973654,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,bio_age_ei,ridge,873,5.507651884387604,4.182874079720834,0.6861397479954181,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,bio_age_ei,ridge,873,5.515422305304937,4.191834013900865,0.6849942726231386,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,bio_age_ei,ridge,873,5.527706807596742,3.940639679612117,0.6815578465063001,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_glrlm_glszm_only,ridge,873,5.538848939533081,3.7370748290808935,0.6769759450171822,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,supplement_partition_texture,ridge,873,5.558302280252397,3.674127597563563,0.6872852233676976,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_ei_texture,ridge,873,5.561046813006397,3.63061341990693,0.6758304696449027,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,supplement_partition_texture,ridge,873,5.5635705307587,3.644856750646417,0.6769759450171822,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,bio_age_ei,ridge,873,5.569081093090756,3.6998280325297097,0.6735395189003437,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_partition_depth,ridge,873,5.584763533904542,4.753833984232151,0.7308132875143184,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_partition_texture,ridge,873,5.597364236050083,3.2650752064852355,0.6575028636884307,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_texture,ridge,873,5.612201403855875,3.579458829057452,0.6712485681557846,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,supplement_partition_width,ridge,873,5.659345746330852,3.644830771424016,0.6632302405498282,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,supplement_partition_depth,ridge,873,5.674341102747465,4.016184861360974,0.6884306987399771,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,supplement_partition_depth,ridge,873,5.686407086871123,4.02084923233468,0.699885452462772,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,supplement_partition_depth,ridge,873,5.690432351830097,3.504475112851079,0.6746849942726232,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,bio_age_ei,ridge,873,5.7022539660181,3.53017591179786,0.6563573883161512,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,bio_age_ei,ridge,873,5.706712345956548,3.501714935448568,0.6540664375715922,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,bio_age_ei_metadata,ridge,873,5.742462665884524,3.5334611027294507,0.6643757159221076,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,supplement_partition_depth,ridge,873,5.758935129102001,3.709411358106857,0.6746849942726232,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_glcm_only,ridge,873,5.764227239353733,3.4274329935595933,0.6620847651775487,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,bio_age_ei,ridge,873,5.795632576910793,3.015766831260266,0.6391752577319587,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,bio_age_ei,ridge,873,5.807722010385465,3.461187115235001,0.6723940435280642,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,supplement_partition_width,ridge,873,5.828266203536668,3.366641261144508,0.6460481099656358,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_ei_morphology,ridge,873,5.860858561182898,3.415065207431077,0.6380297823596792,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,supplement_partition_width,ridge,873,5.86199226840807,3.8285336957003686,0.6643757159221076,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,supplement_partition_width,ridge,873,5.882085782335947,3.825170536869855,0.6632302405498282,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,bio_age_ei,ridge,873,5.891536928386085,2.970902514149234,0.6277205040091638,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,bio_age_ei,ridge,873,5.891720440466726,2.9196789677043338,0.6288659793814433,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,supplement_partition_width,ridge,873,5.892664633415068,3.5756818537937907,0.6609392898052692,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_partition_depth,ridge,873,5.898141578660533,2.9132578295105267,0.6540664375715922,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,bio_age_ei,ridge,873,5.907974956989176,3.324454920826784,0.6540664375715922,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,supplement_partition_depth,ridge,873,5.913265025168797,3.355644100451669,0.6701030927835051,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_ei_whole_first_order,ridge,873,5.9163448511094,3.3595789175045754,0.6471935853379153,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,bio_age_ei,ridge,873,5.932250727281109,3.2761765541240075,0.6471935853379153,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_partition_depth,ridge,873,5.989211456392255,2.873227986143064,0.6391752577319587,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,bio_age_ei,ridge,873,5.991108905953699,2.8713305365816195,0.6242840778923253,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,supplement_partition_depth,ridge,873,5.996074637128578,3.212352644276539,0.6643757159221076,SUMMARY_ONLY
run_20260401_175400_ta_healthy_nested_cv_random_forest,supplement_depthnorm_ei,ridge,873,5.998003832182611,3.862889676790279,0.6552119129438717,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_lbp_only,ridge,873,6.038318925285382,3.1533413076279446,0.6380297823596792,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,supplement_partition_depth,ridge,873,6.055131285873159,3.177298591942801,0.6620847651775487,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_whole_first_order,ridge,873,6.078695242380732,3.1972285262332427,0.6529209621993127,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,supplement_partition_width,ridge,873,6.10125944699696,3.1676496786235058,0.6414662084765178,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_partition_width,ridge,873,6.103923283474341,2.7074761246967185,0.6288659793814433,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,supplement_depthnorm_ei,ridge,873,6.167972525956319,4.251890074272776,0.6815578465063001,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_partition_width,ridge,873,6.207633205168894,2.654806237366425,0.6231386025200458,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,supplement_partition_width,ridge,873,6.2102497383587245,2.998177543046392,0.6288659793814433,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,supplement_partition_width,ridge,873,6.229455612419367,3.0029742653965927,0.6277205040091638,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_ei_partition,ridge,873,6.287629272941683,2.9882944956722914,0.6380297823596792,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_glrlm_glszm_only,ridge,873,6.331657260840937,2.8600029720723894,0.6414662084765178,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,supplement_depthnorm_ei,ridge,873,6.341323349037243,3.99727416909945,0.6827033218785796,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,supplement_depthnorm_ei,ridge,873,6.38190378536414,2.922272732390728,0.6219931271477663,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,supplement_depthnorm_ei,ridge,873,6.425901314433085,2.7690061502480905,0.6174112256586484,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_partition_texture,ridge,873,6.4880794263282775,2.7878443422856973,0.6345933562428407,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,supplement_depthnorm_ei,ridge,873,6.512617574325089,3.177908389783349,0.6277205040091638,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,supplement_depthnorm_ei,ridge,873,6.535889257127588,3.1713670620782146,0.6345933562428407,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_ei_whole_first_order,ridge,873,6.618869040396666,2.572791192516661,0.6082474226804123,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_whole_first_order,ridge,873,6.644818501078943,2.546841731834384,0.6139747995418099,SUMMARY_ONLY
run_20260402_151438_ta_healthy_nested_cv_elasticnet,supplement_depthnorm_ei,ridge,873,6.652710511545026,2.8156359756638327,0.6185567010309279,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_ei_metadata,ridge,873,6.6537371280625885,2.537923104850738,0.6162657502863689,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_ei_morphology,ridge,873,6.675517333048011,2.516142899865316,0.6197021764032073,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,bio_age_ei,ridge,873,6.740441925989054,2.535481842624921,0.5933562428407789,SUMMARY_ONLY
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,supplement_depthnorm_ei,ridge,873,6.765790860091282,2.503118265529184,0.6105383734249714,SUMMARY_ONLY
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,supplement_depthnorm_ei,ridge,873,6.804621265584397,2.006778142586662,0.579610538373425,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_pls_regression,supplement_depthnorm_ei,ridge,873,6.843440759217404,2.3889891185985563,0.6139747995418099,SUMMARY_ONLY
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,supplement_depthnorm_ei,ridge,873,6.879034693818967,1.983404748716352,0.588774341351661,SUMMARY_ONLY
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,supplement_depthnorm_ei,ridge,873,6.89218216359054,2.316245117814576,0.5990836197021764,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_partition_depth,ridge,873,6.9245029956647945,2.3514207729491803,0.6277205040091638,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_ei_partition,ridge,873,6.939273876572541,2.2523863563407858,0.6139747995418099,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,bio_age_ei,ridge,873,7.004094751820889,2.271829016793085,0.5922107674684994,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_partition_texture,ridge,873,7.111702214258904,2.0799580186544224,0.5967926689576174,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_partition_width,ridge,873,7.171578454501234,2.1043453141127406,0.5910652920962199,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_ei,ridge,873,7.332125773340245,1.8595344595730816,0.5773195876288659,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,bio_age_ei,ridge,873,7.391595141486479,1.8000650914268477,0.5750286368843069,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_partition_depth,ridge,873,7.507784979261704,1.6838752536516228,0.5807560137457045,SUMMARY_ONLY
run_20260411_005829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_huber,supplement_depthnorm_ei,ridge,873,7.619704480206384,1.6562192884075913,0.5750286368843069,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_partition_width,ridge,873,7.719770664092533,1.4718895688207931,0.56815578465063,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,bio_age_morphology,ridge,873,7.766296033212,2.653566567017095,0.6174112256586484,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,bio_age_morphology,ridge,873,7.855483757714685,2.56437884251441,0.6231386025200458,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,bio_age_morphology,ridge,873,7.924154767825934,2.4144427503107586,0.6036655211912944,SUMMARY_ONLY
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,bio_age_morphology,ridge,873,8.035599983350561,2.302997534786132,0.6093928980526919,SUMMARY_ONLY
run_20260411_010008_ta_healthy_nested_cv_fusion_whole_roi_benchmark_kernel_ridge,supplement_depthnorm_ei,ridge,873,8.06153500164471,1.1301252312686163,0.5567010309278351,SUMMARY_ONLY
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,supplement_metadata_only,ridge,873,8.218097968554735,2.20176463167436,0.581901489117984,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,bio_age_morphology,ridge,873,8.236142309456827,1.068034208298041,0.5383734249713631,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,bio_age_morphology,ridge,873,8.240867533724444,0.954039930956732,0.5315005727376861,SUMMARY_ONLY
run_20260401_175400_ta_healthy_nested_cv_random_forest,bio_age_morphology,ridge,873,8.244672258698152,1.6162212502747373,0.563573883161512,SUMMARY_ONLY
run_20260401_175400_ta_healthy_nested_cv_random_forest,bio_age_morphology,ridge,873,8.246369472162279,1.6145240368106109,0.5589919816723941,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,bio_age_morphology,ridge,873,8.271437024601978,1.4190889395064603,0.565864833906071,SUMMARY_ONLY
run_20260411_012913_ta_healthy_nested_cv_fusion_whole_roi_benchmark_xgboost,bio_age_morphology,ridge,873,8.28129111254379,0.9136163521373852,0.5257731958762887,SUMMARY_ONLY
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,bio_age_morphology,ridge,873,8.284636980615726,1.019539537139142,0.5326460481099656,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,bio_age_morphology,ridge,873,8.303885500650113,1.4033708185556897,0.5624284077892325,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,bio_age_morphology,ridge,873,8.316345010838479,1.3741809532699598,0.5567010309278351,SUMMARY_ONLY
run_20260401_173843_ta_healthy_nested_cv_elasticnet,supplement_metadata_only,ridge,873,8.317570880008663,1.3729550840997753,0.5486827033218786,SUMMARY_ONLY
run_20260401_173642_ta_healthy_nested_cv_ridge,supplement_metadata_only,ridge,873,8.33727689676206,1.369979422443743,0.54524627720504,SUMMARY_ONLY
