ml_run,pred_file,feature_set,bio_age_model,bio_age_file,n_features,n_samples,n_subjects,sample_ml_true_mae,subject_ml_true_mae,ml_sample_mae,ml_subject_mae,bio_age_sample_mae,bio_age_subject_mae,sample_gap_mae,subject_gap_mae,sample_gain,subject_gain,sample_closer_to_bio_rate,subject_closer_to_bio_rate,sample_within_2_rate,sample_within_5_rate,sample_within_8_rate,subject_within_2_rate,subject_within_5_rate,subject_within_8_rate,sample_tie_rate,subject_tie_rate,sample_gap_median,subject_gap_median,sample_gap_p90,subject_gap_p90,pred_bio_corr_sample,bio_age_vs_true_corr_sample
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,supplement_lbp_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_lbp_only/results.csv,20,2638,873,9.887010993176649,9.707256319205802,9.887010993176649,9.707256319205802,10.034505429363996,9.904883247907657,4.6218199296905755,4.026527322046922,5.265191063486073,5.68072899715888,0.7501895375284306,0.7835051546391752,0.2725549658832449,0.6266110689916603,0.8472327520849128,0.29553264604810997,0.697594501718213,0.8957617411225659,0.0,0.0,3.8416677432769646,3.399708556608239,9.221647065810842,8.0395562136358,0.8189814755417434,0.6305110616197961
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,10.550083727918626,10.342719708223525,4.644300153036611,4.027322288915784,5.35575519192169,5.833571220057106,0.7486732373009856,0.7846506300114547,0.26952236542835484,0.631918119787718,0.8502653525398028,0.27033218785796104,0.702176403207331,0.9003436426116839,0.0,0.0,3.813943515356577,3.2452407058150143,9.388938982711315,7.987424053836481,0.8057040168387029,0.5709731464038801
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,9.649751243189044,9.433442682820763,4.531883457289234,4.034104814962205,4.525725337252086,4.777294593208854,0.7217589082638363,0.738831615120275,0.2979529946929492,0.6493555724033359,0.859363153904473,0.32989690721649484,0.715922107674685,0.9003436426116839,0.0,0.0,3.51784222706911,3.137860507642344,8.840232228256227,7.861953407949758,0.7225658520952452,0.5444348627535551
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,9.573804776345716,9.304176517754868,9.573804776345716,9.304176517754868,9.649751243189044,9.433442682820763,4.73792544661029,4.038552031324779,4.835879329735426,5.265624486430089,0.7354056103108415,0.7743413516609393,0.27862016679302504,0.630401819560273,0.849128127369219,0.35967926689576174,0.709049255441008,0.9026345933562429,0.0,0.0,3.801112407314534,3.299713294682647,9.22478482569488,7.957316205129541,0.6992869118865512,0.5444348627535553
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,bio_age_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture/results.csv,144,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,9.679088358837438,9.429718691811528,4.605869584084037,4.079157030836208,4.451739210457283,4.732242377334852,0.7160727824109173,0.7479954180985109,0.2862016679302502,0.640636846095527,0.8472327520849128,0.3104238258877434,0.6964490263459335,0.8888888888888888,0.0,0.0,3.613473003891162,3.194800277275135,9.196062541052614,8.293078257566266,0.7228604283622799,0.5430262251815063
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,9.649751243189042,9.433442682820763,4.6222822516414785,4.1285782118366186,4.4736968992303945,4.7338612306987,0.7194844579226687,0.7353951890034365,0.288855193328279,0.6448066717210008,0.8506444275966641,0.32989690721649484,0.697594501718213,0.8934707903780069,0.0,0.0,3.6474422092808787,3.218334904067781,9.043171858550288,8.302259640965579,0.719656685772067,0.5444348627535553
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,bio_age_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture/results.csv,144,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,9.67908835883744,9.429718691811528,4.669002495704555,4.149253635130255,4.426976655167318,4.713185807405064,0.71986353297953,0.7479954180985109,0.2835481425322214,0.6330553449583017,0.8392721758908264,0.3127147766323024,0.6815578465063001,0.8831615120274914,0.0,0.0,3.673450607879662,3.33392685824721,9.292679432281254,8.364896053173815,0.7203990271981985,0.5430262251815065
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting/predictions_readable.csv,bio_age_full_image_upper_bound,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_full_image_upper_bound/results.csv,185,2638,873,9.573804776345716,9.304176517754868,9.573804776345716,9.304176517754868,9.293118442437844,9.047788253496131,4.852218529760229,4.1789919593973375,4.7215862465854865,5.125184558357531,0.7338893100833965,0.7640320733104238,0.26383623957543595,0.6144806671721,0.8297952994692949,0.33104238258877433,0.6804123711340206,0.8762886597938144,0.0,0.0,3.9085153456463892,3.3639975452786004,9.907484601900574,8.500037522337694,0.7953291507353842,0.6406074217364048
run_20260401_173843_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173843_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,bio_age_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture/results.csv,144,2638,873,9.875321076573162,9.690525964108438,9.875321076573162,9.690525964108438,9.679088358837442,9.429718691811528,4.889326761722247,4.188046548436808,4.985994314850915,5.502479415671631,0.7482941622441244,0.7938144329896907,0.26194086429112967,0.6175132676269901,0.8324488248673237,0.3218785796105384,0.6838487972508591,0.8751431844215349,0.0,0.0,3.7905678808498706,3.2404352951634934,9.771251353967907,8.306287266491239,0.672404588740854,0.5430262251815066
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,supplement_glcm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glcm_only/results.csv,96,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,9.701823724095133,9.458004173312442,4.849452083187551,4.191567060853321,5.15060326177075,5.669326448119569,0.743366186504928,0.7754868270332188,0.2657316148597422,0.601213040181956,0.8225928733889311,0.293241695303551,0.6792668957617412,0.8785796105383734,0.0,0.0,3.998699772288834,3.5813229288474773,10.13052952076021,8.528737538942464,0.8228291693740339,0.6440764687334456
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,bio_age_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture/results.csv,144,2638,873,9.887010993176649,9.707256319205802,9.887010993176649,9.707256319205802,9.679088358837438,9.429718691811528,4.919090638261764,4.195208609771379,4.9679203549148845,5.512047709434423,0.7441243366186505,0.7983963344788088,0.26383623957543595,0.6118271417740713,0.8297952994692949,0.32989690721649484,0.6769759450171822,0.8739977090492554,0.0,0.0,3.8127939160002704,3.2551135061543093,9.857885870478452,8.385655532418694,0.6710406081014089,0.5430262251815066
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,supplement_glcm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glcm_only/results.csv,96,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,9.701823724095133,9.458004173312442,4.860204536710605,4.216380191980088,4.197404257830715,4.5950192161909715,0.6997725549658832,0.7308132875143184,0.27710386656558,0.6084154662623199,0.8169067475360121,0.29896907216494845,0.6758304696449027,0.8808705612829324,0.0,0.0,4.004462750138085,3.381390779900393,9.989013831634288,8.455712966149546,0.8265257787589264,0.6440764687334455
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.66296739954511,9.468346487208859,9.66296739954511,9.468346487208859,10.550083727918624,10.342719708223525,4.703563239461915,4.227790516101704,4.959404160083195,5.240555971107154,0.7437452615617892,0.7674684994272624,0.288855193328279,0.6277482941622441,0.8347232752084913,0.3138602520045819,0.6643757159221076,0.8717067583046965,0.0,0.0,3.7606398101838714,3.498955288247714,9.641886441799295,8.54660607914709,0.8126645171805387,0.5709731464038797
run_20260401_173843_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173843_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,9.875321076573162,9.690525964108438,9.875321076573162,9.690525964108438,9.649751243189044,9.433442682820763,4.91112076988867,4.254722451854963,4.964200306684492,5.435803512253475,0.7471569370735406,0.7697594501718213,0.27179681576952236,0.6103108415466262,0.8354814253222138,0.32875143184421535,0.6701030927835051,0.8911798396334479,0.0,0.0,3.9360044219265227,3.3634337847017974,9.727383022620593,8.290346272082848,0.680557511105833,0.5444348627535552
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,9.887010993176649,9.707256319205802,9.887010993176649,9.707256319205802,9.649751243189042,9.433442682820763,4.934185590766407,4.271894742878471,4.952825402410242,5.435361576327331,0.7463987869598181,0.7789232531500573,0.26952236542835484,0.6095526914329037,0.8316906747536013,0.31844215349369986,0.6620847651775487,0.8923253150057274,0.0,0.0,3.932058050162844,3.3593851191703408,9.743335419541367,8.246845685463962,0.6791972254302376,0.5444348627535553
run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_142335_ta_healthy_nested_cv_fusion_whole_roi_rfe_svr_svr/predictions_readable.csv,supplement_glcm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glcm_only/results.csv,96,2638,873,9.095979150871873,8.862439442535319,9.095979150871873,8.862439442535319,9.701823724095133,9.458004173312442,4.961851599522476,4.302311545487228,4.134127551349397,4.5601278970480905,0.6914329037149356,0.7285223367697594,0.26004548900682334,0.590978013646702,0.8070507960576194,0.293241695303551,0.6563573883161512,0.872852233676976,0.0,0.0,4.059030526354711,3.5732501459827404,10.017077815976661,8.735246191498506,0.8229544163425877,0.6440764687334456
run_20260401_173843_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173843_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.875321076573162,9.690525964108438,9.875321076573162,9.690525964108438,10.366080439560335,10.290320832188947,4.869445771989548,4.342176229419005,5.005875304583614,5.3483497346894335,0.7247915087187263,0.7548682703321878,0.26838514025777105,0.5879454131918119,0.8150113722517058,0.3024054982817869,0.6345933562428407,0.845360824742268,0.0,0.0,4.129719650594062,3.676702417503506,10.049393561724386,9.187390698811921,0.8279079997205427,0.6126874837974208
run_20260402_151438_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260402_151438_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.66296739954511,9.468346487208859,9.66296739954511,9.468346487208859,10.366080439560335,10.290320832188947,4.808901549149776,4.342200653981665,4.854065850395334,5.126145833227193,0.7187263078089462,0.7296678121420389,0.26156178923426837,0.6015921152388173,0.813874147081122,0.281786941580756,0.6403207331042382,0.856815578465063,0.0,0.0,3.9704115095047143,3.4445444207291303,9.880970696788424,9.045145899020405,0.8381367917852298,0.6126874837974207
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,bio_age_ei_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_metadata/results.csv,16,2638,873,9.887010993176649,9.707256319205802,9.887010993176649,9.707256319205802,10.366080439560335,10.290320832188947,4.8813468295059215,4.345649909593603,5.005664163670727,5.361606409612199,0.7247915087187263,0.7571592210767468,0.2676269901440485,0.5890826383623957,0.8131159969673996,0.30698739977090495,0.6357388316151202,0.845360824742268,0.0,0.0,4.114840378374705,3.64296473840092,10.048093494651319,8.914944838001398,0.8277656169177386,0.6126874837974208
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,bio_age_full_image_upper_bound,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_full_image_upper_bound/results.csv,185,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,9.293118442437843,9.047788253496131,4.777091363308467,4.346282517030236,5.797540933886377,6.073580083198859,0.7687642153146323,0.7983963344788088,0.2896133434420015,0.6239575435936315,0.8479909021986354,0.3024054982817869,0.6746849942726232,0.8797250859106529,0.0,0.0,3.707701533440094,3.4075810840882923,9.387877786461557,8.378165352599268,0.7083561922306032,0.6406074217364048
run_20260401_173843_ta_healthy_nested_cv_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173843_ta_healthy_nested_cv_elasticnet/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.875321076573162,9.690525964108438,9.875321076573162,9.690525964108438,10.550083727918626,10.342719708223525,4.875244064575668,4.355746485898056,5.000077011997494,5.334779478210383,0.7282031842304776,0.7457044673539519,0.2577710386656558,0.6023502653525398,0.8271417740712661,0.27147766323024053,0.6414662084765178,0.870561282932417,0.0,0.0,4.020336427738034,3.567018129838118,9.843960265165807,8.677638485913858,0.8040781860817183,0.5709731464038801
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,bio_age_full_image_upper_bound,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_full_image_upper_bound/results.csv,185,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,9.293118442437844,9.047788253496131,4.805251559614006,4.364193919752226,5.712816294821173,5.974403598384467,0.769901440485216,0.7880870561282932,0.2850644427596664,0.6387414708112206,0.8532979529946929,0.3161512027491409,0.6941580756013745,0.8831615120274914,0.0,0.0,3.6487762475544656,3.3000411038168735,9.16958172080276,8.476413196373027,0.6857156147015995,0.6406074217364048
run_20260401_173642_ta_healthy_nested_cv_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_173642_ta_healthy_nested_cv_ridge/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.887010993176649,9.707256319205802,9.887010993176649,9.707256319205802,10.550083727918626,10.342719708223525,4.907587635047717,4.3782584314246815,4.9794233581289316,5.328997887781121,0.7304776345716452,0.7502863688430699,0.26497346474601974,0.5978013646702047,0.819560272934041,0.26918671248568155,0.6323024054982818,0.8694158075601375,0.0,0.0,4.058545708990895,3.6118963438784206,9.86779026904106,8.599281967406204,0.8031148215201764,0.5709731464038799
run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175535_ta_healthy_nested_cv_roi_only_masked_cached_ridge/predictions_readable.csv,bio_age_texture_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture_metadata/results.csv,148,2638,873,10.518067854435179,10.338597518136693,10.518067854435179,10.338597518136693,9.571149365033506,9.337577878116555,4.923660842964209,4.384610327660165,5.59440701147097,5.953987190476528,0.7645943896891585,0.7846506300114547,0.28430629264594387,0.6345716451857468,0.8449583017437453,0.3218785796105384,0.6895761741122566,0.8843069873997709,0.0,0.0,3.699448249361108,3.2984732870274485,9.424934465853289,8.48298040909845,0.5256165248827134,0.564119425230273
run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_003506_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_ridge/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.443094010614102,9.268909125620466,9.443094010614102,9.268909125620466,10.550083727918626,10.342719708223525,4.964541836171402,4.406920116440962,4.4785521744427,4.861989009179504,0.7172100075815011,0.7502863688430699,0.27748294162244125,0.6084154662623199,0.8233510235026535,0.3115693012600229,0.6597938144329897,0.8579610538373424,0.0,0.0,3.8504118288225015,3.2669684205532477,9.809008140777912,8.983994358868463,0.6822057071469114,0.5709731464038799
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,bio_age_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture/results.csv,144,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,9.67908835883744,9.429718691811528,5.141138252538871,4.4144478702802195,4.85891709241943,5.44644563869267,0.733131159969674,0.7789232531500573,0.26004548900682334,0.590978013646702,0.7994692949203942,0.3115693012600229,0.6597938144329897,0.8579610538373424,0.0,0.0,4.097244482126808,3.5124050243203015,10.339848780538233,8.84288920034205,0.6598610416997377,0.5430262251815066
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,bio_age_ei_texture,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_ei_texture/results.csv,168,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,9.649751243189042,9.433442682820763,5.119154394662271,4.43934943150895,4.880900950296031,5.421544077463939,0.7376800606520091,0.7789232531500573,0.26648976497346477,0.5940106141015921,0.8036391205458681,0.32531500572737687,0.6620847651775487,0.8591065292096219,0.0,0.0,3.987317563343254,3.4137571343538937,10.21574905763004,8.846062913604827,0.6656324039848676,0.5444348627535553
run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_010829_ta_healthy_nested_cv_fusion_whole_roi_benchmark_compact_hist_gradient_boosting/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.573804776345716,9.304176517754868,9.573804776345716,9.304176517754868,10.550083727918624,10.342719708223525,5.145525851090927,4.457896871740361,4.428278925254789,4.846279646014508,0.7134192570128886,0.7457044673539519,0.2505686125852919,0.5799848369977255,0.7994692949203942,0.27949599083619703,0.6506300114547537,0.856815578465063,0.0,0.0,4.181337285150057,3.6467230489185027,10.61303233672827,9.163165128357171,0.7839416276689688,0.5709731464038799
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,bio_age_texture_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture_metadata/results.csv,148,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,9.571149365033508,9.337577878116555,4.975510348153161,4.484198015285536,5.599121949041683,5.935664584943559,0.7672479150871873,0.8018327605956472,0.2880970432145565,0.630401819560273,0.8392721758908264,0.3150057273768614,0.6769759450171822,0.872852233676976,0.0,0.0,3.7473120883988003,3.41442304095154,9.585515010198296,8.580295467878319,0.5181192510663956,0.564119425230273
run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260411_005901_ta_healthy_nested_cv_fusion_whole_roi_benchmark_svr/predictions_readable.csv,supplement_lbp_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_lbp_only/results.csv,20,2638,873,9.05760879454132,8.81139940817106,9.05760879454132,8.81139940817106,10.034505429363996,9.904883247907657,4.9378723072204105,4.508271049708455,4.1197364873209095,4.3031283584626046,0.6887793783169067,0.7056128293241696,0.25815011372251706,0.5856709628506445,0.8028809704321456,0.27835051546391754,0.6254295532646048,0.8384879725085911,0.0,0.0,4.074031688975868,3.859239807216113,10.241582883025213,9.204857253110584,0.8351688975678307,0.6305110616197961
run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_175641_ta_healthy_nested_cv_fusion_whole_roi_masked_cached_elasticnet/predictions_readable.csv,supplement_glrlm_glszm_only,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_glrlm_glszm_only/results.csv,28,2638,873,9.398533737680062,9.208427281405116,9.398533737680062,9.208427281405116,10.550083727918624,10.342719708223525,5.107587411891527,4.527007590657093,4.290946325788535,4.681419690748023,0.7084912812736922,0.7331042382588774,0.26269901440485216,0.6008339651250948,0.8078089461713419,0.30698739977090495,0.6380297823596792,0.852233676975945,0.0,0.0,3.9822313175494095,3.400867321034305,9.948066213787966,9.01484654997761,0.7130226649274523,0.57097314640388
run_20260401_175400_ta_healthy_nested_cv_random_forest,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260401_175400_ta_healthy_nested_cv_random_forest/predictions_readable.csv,bio_age_texture_metadata,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/bio_age_texture_metadata/results.csv,148,2638,873,10.000055344958302,9.86089350897289,10.000055344958302,9.86089350897289,9.571149365033506,9.337577878116555,5.221230245334328,4.528852858308587,4.778825099623973,5.332040650664302,0.7319939347990903,0.7709049255441008,0.25246398786959817,0.5826383623957544,0.7930250189537529,0.30011454753722794,0.6414662084765178,0.8487972508591065,0.0,0.0,4.170987710813979,3.561799964546381,10.578075750535351,9.409003830167563,0.6711152325084259,0.564119425230273
run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet,/home/szdx/LNX/usage_predict_feature_engineering/outputs/run_20260410_173622_ta_healthy_nested_cv_roi_only_masked_elasticnet/predictions_readable.csv,supplement_ei_partition,ridge,/home/szdx/LNX/statusage/results/bio_age_feature_benchmark/run_20260422_real_bio_age_benchmark_quick/feature_sets/supplement_ei_partition/results.csv,12,2638,873,10.574632297194844,10.419862600229095,10.574632297194844,10.419862600229095,10.920118848611908,10.840715287903807,4.883550092247233,4.549043766702456,5.6910822049476115,5.870818833526639,0.7581501137225171,0.7766323024054983,0.28771796815769524,0.6262319939347991,0.8464746019711903,0.30813287514318444,0.6632302405498282,0.8671248568155785,0.0,0.0,3.7757243217786254,3.476429812175212,9.221833541153567,8.714732757499105,0.5592311539089725,0.5521836664845795
