subject_id,true_age,pred_age,pred_vs_true误差,bio_age_ei误差,bio_age_ei_texture误差,bio_age_texture误差,主轴平均误差
1057,72.84,80.74666666666667,7.906666666666666,14.73072551929583,6.034844655168456,5.32589600845877,8.697155394307686
1577,28.797,30.053,1.255999999999997,13.926082144785504,4.574071260684395,7.407605509707356,8.635919638392417
1183,28.797,32.88133333333333,4.08433333333333,10.89301483238841,7.217963105594933,7.770861181859367,8.627279706614237
961,61.52,60.01666666666667,1.5033333333333303,12.941365633991609,6.579426402721587,6.2557357650841965,8.592175933932465
1376,86.949,73.977,12.971999999999994,12.819839733050737,5.067673424139287,7.317109544409575,8.401540900533199
724,75.712,73.78633333333333,1.925666666666672,9.10140652718144,7.963698152608487,7.997155085046302,8.354086588278742
845,50.305,50.02733333333333,0.2776666666666685,11.428417323153411,6.198456826411444,7.360485562371515,8.32911990397879
1249,53.706,61.426,7.719999999999999,10.666734397767591,6.020787525497788,8.244196681178614,8.310572868147998
794,75.075,71.79433333333333,3.280666666666676,14.935195613275503,7.644875842273564,2.16341791550461,8.247829790351226
636,61.174,69.714,8.54,8.114798649486119,7.038252103047704,9.58813474457162,8.24706183236848
709,54.193000000000005,59.062333333333335,4.86933333333333,13.266131818822352,6.296500324280771,5.153708681408787,8.238780274837303
1328,58.302,55.5365,2.765499999999996,16.566012473305236,4.540131092857521,3.466317101755976,8.190820222639578
1233,78.42,61.68666666666667,16.733333333333334,6.7752577566282,8.533832662980188,9.223462856970473,8.17751775885962
791,19.365,33.443333333333335,14.078333333333337,14.286423420553454,4.898886938950724,5.220780390657644,8.135363583387274
1336,65.985,56.22666666666667,9.758333333333333,12.84418657205871,4.2080948300645815,7.317864250853873,8.123381884325722
1760,53.533,45.06766666666667,8.465333333333326,6.260695645642109,9.950460553071274,8.0935045494586,8.101553582723994
1085,21.016,36.59,15.574000000000003,8.627260540833305,6.825715679182103,8.844391389523366,8.099122536512924
620,70.146,76.03066666666666,5.884666666666661,13.65867268585339,5.025149673866082,5.205710181860823,7.963177513860098
1087,49.555,69.56666666666666,20.011666666666663,8.359887233420388,6.602582346555145,8.85510491434595,7.939191498107161
1687,35.986,59.61566666666667,23.629666666666672,1.951173387221786,10.304508360317447,11.506006264891193,7.920562670810142
1861,44.50899999999999,35.33533333333333,9.173666666666662,14.565225812617271,5.275272317464015,3.898401174768729,7.912966434950005
836,69.514,65.594,3.9200000000000017,2.56969160947682,10.470060775773874,10.64787454965706,7.8958756449692515
907,81.758,66.43766666666666,15.320333333333338,13.11010011454804,6.271901073415677,4.218474759441619,7.866825315801779
1288,26.979,43.303,16.323999999999998,5.409121963540777,6.746992689906868,11.409566589870115,7.85522708110592
1787,36.698,46.21533333333334,9.51733333333334,10.508433363340572,5.743676448422328,7.161367967952486,7.804492593238462
1080,48.019,44.409333333333336,3.609666666666662,15.320927971945032,4.653843000186477,3.106786132566008,7.6938523682325055
1554,19.685,28.663,8.978000000000002,16.77775084974392,2.825353193316829,3.24395284872972,7.615685630596823
328,19.682,39.168,19.486,10.010335447874589,5.895065359749694,6.80956705275176,7.571655953458681
1378,88.433,69.12666666666667,19.306333333333345,5.893511752038194,7.415421879332854,9.248005885461057,7.518979838944034
1359,56.794,65.47966666666666,8.685666666666656,7.749352046401498,6.080193840975696,8.719843802673893,7.516463230017028
881,33.993,28.026333333333337,5.966666666666665,10.595674781298069,5.232694166120265,6.655418711820179,7.494595886412838
1117,70.579,60.679,9.899999999999991,16.016427900015742,3.249601544009046,3.2044166752484173,7.490148706424402
1739,23.704,32.757666666666665,9.053666666666668,12.532890153215824,5.003532945412779,4.927759851152104,7.488060983260236
1510,47.786,66.56166666666667,18.775666666666663,15.629881146928277,2.7039105292475725,4.049481770415298,7.461091148863716
1831,54.398,39.022,15.376000000000005,8.498962496004438,7.294139949039632,6.566880617625763,7.4533276875566115
1465,25.221,39.26733333333333,14.046333333333331,12.97636610455048,4.7874149421013215,4.519134601325888,7.427638549325896
872,19.395,28.253666666666664,8.858666666666664,18.112996783315555,2.797164331201145,1.3418383751119336,7.417333163209545
725,79.71,81.173,1.463000000000008,12.47779130050563,5.903883583788399,3.8397969711195534,7.407157285137861
1712,56.115,71.72466666666666,15.609666666666662,8.968119905205342,6.165838645012457,6.997001571827866,7.376986707348554
1844,71.94,71.00099999999999,0.9390000000000072,13.85011020914471,3.5806487289850253,4.149816596498766,7.193525178209501
533,57.268,57.75966666666667,0.4916666666666671,9.548107465143858,6.935372108340118,4.576892384077695,7.02012398585389
555,22.108,35.22175,13.11375,10.8497417676883,6.060001144754786,4.0913089422418665,7.0003506182283175
